date,Close,High,Low,Open,Volume
2020-04-09,118.72965240478516,122.25211610579028,117.93100614788091,121.06675003798493,11125400
2020-04-13,117.50230407714844,118.94828032577294,115.87977869783232,117.69565763719454,8153200
2020-04-14,122.76495361328125,123.93350262388957,121.10040464609816,122.2521364027089,13838000
2020-04-15,124.13524627685547,124.34541701232578,120.6716238333983,122.36140475637393,11962300
2020-04-16,125.82505798339844,126.67414343098491,123.10965473173957,124.68172827304606,12181700
2020-04-17,127.80062103271484,128.03601122398473,125.76616990656612,127.77540157135046,10920000
2020-04-20,127.50639343261719,128.6245034002039,126.17811270784057,126.88428337332535,12226200
2020-04-21,125.83341979980469,127.48116405224272,124.90027402515636,126.20332235613593,9951100
2020-04-22,128.6161346435547,130.30590335289412,127.55686554198543,128.4648049885555,11515600
2020-04-23,130.73463439941406,131.98725693354552,129.2129999228841,129.67537822929552,10665000
2020-04-24,130.1881561279297,131.3987415723796,129.1625219501487,130.78504663905267,8653400
2020-04-27,129.70899963378906,131.1886102111358,129.46520716064373,130.14615847053307,8924000
2020-04-28,127.27100372314453,128.70857735234472,126.69093037851646,127.15330861175659,8558700
2020-04-29,126.30422973632812,127.47277869682122,125.39629047649235,127.26260792818717,9285200
2020-04-30,126.13609313964844,126.46395905232738,123.71493441056033,124.8078250620924,14829600
2020-05-01,124.6648941040039,125.82504091341723,123.40386942518296,125.78300419189524,7309000
2020-05-04,124.64805603027344,125.32900712057248,123.65604354692445,125.06839747641388,7198400
2020-05-05,125.68209838867188,126.75817151587569,124.95911055372522,125.26175692248903,6562300
2020-05-06,124.48836517333984,126.37150008943365,124.45473066301635,126.10247531807433,6191600
2020-05-07,124.07637786865234,125.70730463847865,123.68967094397732,125.57279230476463,5570500
2020-05-08,125.00955963134766,125.41308387987519,124.3286084532685,125.19451091771539,4712100
2020-05-11,125.35426330566406,126.18654423086129,124.52198238046684,124.79940935553259,5887500
2020-05-12,123.69810485839844,126.38828808316515,123.60562920874371,126.18653235868608,7039200
2020-05-13,123.68970489501953,125.21974142063222,122.74813112837526,122.80698510095552,6970500
2020-05-14,124.11843872070312,124.21931657671092,121.27692605030647,122.22690195372883,6871400
2020-05-15,126.47234344482422,126.50596511816372,122.45388002106476,124.31178213340772,10340400
2020-05-18,126.53962707519531,129.14573705588703,126.48918814034029,128.1957738512359,7388400
2020-05-19,125.27860260009766,127.02722503553755,124.75737034085084,126.18654191241106,6107300
2020-05-20,124.15203094482422,126.43028699904393,123.80736074262703,125.8922505149635,5713400
2020-05-21,123.33663940429688,124.84145670621722,122.58843186038203,124.84145670621722,6487300
2020-05-22,122.21073150634766,123.8360303125656,121.94831528634175,122.38004396016916,6140900
2020-05-26,122.37162017822266,123.96306488864116,122.15153198248196,123.75143715232942,7072300
2020-05-27,122.65093231201172,122.95567667448334,121.05948809502347,122.16842793952296,7950000
2020-05-28,124.4117202758789,125.37674228038057,123.42976443502248,123.60753742491629,6189600
2020-05-29,125.9184799194336,126.42639155975004,123.0234145697809,125.24974207918888,8504000
2020-06-01,124.59791564941406,125.57139781623813,123.5990262774558,124.68255897185652,6141800
2020-06-02,125.49524688720703,125.57990314792151,123.6921744511901,124.48789680167141,6078300
2020-06-03,125.83380889892578,126.24860378703839,123.97148796431406,125.72377129260339,6339500
2020-06-04,124.20851135253906,125.596788383403,123.23502921455777,124.26777330154867,8170500
2020-06-05,124.69103240966797,126.6718644066904,124.09847748535294,125.02117107583837,9725400
2020-06-08,124.24237823486328,124.95344411815078,123.37047325296187,123.4889842335098,7555600
2020-06-09,123.55672454833984,126.40946186863778,123.29429534498338,125.49522863615432,8247200
2020-06-10,125.11431121826172,127.00202687259097,124.09850074097261,124.09850074097261,10137100
2020-06-11,119.24797058105469,126.27401270532192,119.1463934198406,125.77457444037995,11913300
2020-06-12,120.33150482177734,121.6520725172894,118.74853376217666,120.91559933933024,8687400
2020-06-15,119.56964874267578,120.54313098167655,117.9951381611473,119.35802104578609,8649600
2020-06-16,122.28692626953125,123.09956920758013,120.85632129692512,121.97370856592399,7579100
2020-06-17,121.91448974609375,123.09959970633678,121.44890622002333,122.65941047107658,5100100
2020-06-18,121.39810180664062,121.99911716640936,120.09446810365287,120.64470780515273,4797400
2020-06-19,121.753662109375,123.48901200654102,121.262684246189,123.41281621019432,12206900
2020-06-22,121.38116455078125,121.60972604854608,120.2299095220002,121.44888695444223,5285600
2020-06-23,120.93252563476562,121.9652697777503,120.78014698385648,121.67745922425723,5921600
2020-06-24,118.359130859375,120.36535706104311,117.42796393381323,119.7728021614711,8211200
2020-06-25,118.23213958740234,118.99400691375195,116.42906779010829,118.99400691375195,7421200
2020-06-26,116.65765380859375,118.17291540678902,115.9889159454673,118.1136534494749,12849700
2020-06-29,117.6988525390625,118.25755275089286,116.8015531837328,117.44490963980267,5309800
2020-06-30,119.04481506347656,119.37495375083745,116.68304275512378,118.00359750456732,7738300
2020-07-01,118.83317565917969,119.68814681227114,118.56228603638151,119.09559190831033,6174800
2020-07-02,119.3326187133789,120.0690789155697,118.79085236252143,119.5696406845835,5152200
2020-07-06,121.03407287597656,121.70282343308895,120.10291903598593,120.34840140817894,6156400
2020-07-07,120.92408752441406,121.8721756013551,119.55273107971715,119.68817592406053,5622600
2020-07-08,121.27958679199219,121.38116393860747,119.95055884571292,120.94097477539506,6257400
2020-07-09,120.61933898925781,122.2615592334429,119.00250012120297,120.84788762500774,5738600
2020-07-10,120.51773071289062,120.94098608567367,119.72200854538188,120.839408929559,4282400
2020-07-13,122.92179870605469,124.13230255369847,121.28802668026161,121.56737670280837,6951900
2020-07-14,125.21587371826172,125.6137348203946,122.96415193102654,123.01495342815947,7447100
2020-07-15,125.5036849975586,127.15439137041875,125.47829070721271,126.74805689142539,8512800
2020-07-16,126.34174346923828,126.41792634518434,124.16620440008914,125.85922608811914,9304700
2020-07-17,126.4264144897461,127.46761933283588,125.86771416741229,126.97664143594241,7441100
2020-07-20,126.63801574707031,127.247504531865,125.64758678423199,127.17130874621876,6191500
2020-07-21,126.75653839111328,128.39029811949396,126.5533711385936,126.6380273896594,5575900
2020-07-22,126.9850845336914,127.32369661459735,125.15663096371995,126.91736211751022,5910200
2020-07-23,126.64645385742188,127.69613167195486,126.367103803956,127.15436539403747,6566300
2020-07-24,125.38520812988281,127.4845647592098,124.46251421823978,127.3999084905295,5405900
2020-07-27,124.5895004272461,126.06243442590126,124.31862358557923,124.75033960670515,5675200
2020-07-28,124.29315948486328,125.27511493252094,124.22543708329441,124.7756638355414,4842200
2020-07-29,124.04768371582031,124.83494545600287,123.64983553358003,123.92071226582122,4489100
2020-07-30,124.3016357421875,124.86033593860572,123.70908079904501,124.8095473601548,5922500
2020-07-31,123.38740539550781,124.81801066592315,121.86369634029387,124.14927283984407,8259600
2020-08-03,124.73335266113281,125.10580650668754,123.71752952155222,123.9206967328139,4078700
2020-08-04,124.62329864501953,124.62329864501953,123.43818890438573,124.42860481264272,4162200
2020-08-05,125.62216186523438,126.39248957440667,125.11426327956143,126.21472959027525,5467500
2020-08-06,124.9026870727539,126.34175303316901,124.01384803590794,125.62221359459576,4837900
2020-08-07,125.7915267944336,125.8338420066836,124.56407563762833,124.86882008287085,3635100
2020-08-10,125.30896759033203,126.13854439147723,125.04655136157274,126.01157296360246,4096600
2020-08-11,124.4117202758789,126.32483044852745,123.90380851909592,126.24864756002977,6388400
2020-08-12,126.68880462646484,127.17978242186418,124.85187781009259,124.89419301510503,5257300
2020-08-13,125.28358459472656,126.29093440240122,124.88572352922937,125.7406946929955,5155500
2020-08-14,125.48675537109375,126.41790942484215,124.9280551888075,124.95344947739063,4240200
2020-08-17,126.1216812133789,127.17134660891931,125.47832457303294,125.55452038136495,4306900
2020-08-18,127.05278015136719,127.06125352455894,125.76609326550847,126.35017476300526,4322600
2020-08-19,127.3067626953125,128.31411264564022,126.40100282755297,126.62109099244545,7816300
2020-08-20,128.1786651611328,128.31410999060105,126.59569408150372,126.76499365997408,4874700
2020-08-21,129.31298828125,130.0663823947774,127.47606135089062,128.48341129389772,6722800
2020-08-24,129.65383911132812,130.2929477753722,128.1199887197816,130.15661447576073,5387900
2020-08-25,129.57713317871094,130.43780772831929,129.13401425231345,130.19067846058516,3863500
2020-08-26,129.7816619873047,130.07990488027113,128.36709842948025,129.40671617653692,8008300
2020-08-27,130.3611297607422,130.5997293046053,129.43229489336798,129.88393067301598,5575400
2020-08-28,130.9235382080078,130.97466482012797,129.44080144302865,130.1566130208076,5395700
2020-08-31,130.72755432128906,131.57116946405935,129.7475798689899,130.3781717860511,6362700
2020-09-01,129.1169891357422,131.29847783452882,127.88138172461521,131.11952169785883,6307700
2020-09-02,131.08544921875,131.51152166124635,127.18262408515957,128.49492148686073,6881900
2020-09-03,127.43829345703125,132.4829905384351,126.3731121559907,131.9376182324104,8672800
2020-09-04,126.62022399902344,128.631286744062,125.37609956511287,127.96661467603833,7200100
2020-09-08,125.48683166503906,128.58012127976613,125.18005903380417,128.03474915787044,8756800
2020-09-09,127.56610870361328,128.75911955016267,126.21971799258395,126.24528130333061,6960700
2020-09-10,125.18860626220703,127.63425788390603,124.8562702822455,127.18262214197622,6191800
2020-09-11,125.93000030517578,126.56910912239762,124.95003865318316,125.30793803050312,3934700
2020-09-14,126.41569519042969,127.37009327282915,126.12595605595956,126.2196925106737,4375800
2020-09-15,126.87583923339844,128.32448279835663,126.56054981706517,127.35303824277783,3658800
2020-09-16,126.4582748413086,127.8728382373626,126.41567800625506,127.3019028190582,4323000
2020-09-17,125.41017150878906,126.65430886469143,124.45577331973529,126.1515334590219,5461400
2020-09-18,127.12297058105469,127.5234797262881,124.58358240701895,124.84774524691773,12174000
2020-09-21,123.6462173461914,126.05777572029322,121.82262796974149,125.7595328378955,7574500
2020-09-22,122.88780975341797,123.85925432447392,122.47025411220957,123.29683562473153,5295900
2020-09-23,123.08380889892578,125.7339800033976,123.0326822864117,125.67432362033183,8784400
2020-09-24,123.2798080444336,123.77405367450778,122.14645370347554,123.18607158006263,5614800
2020-09-25,124.1234130859375,124.62617539079825,122.61511316865764,122.70884961555521,5531200
2020-09-28,125.35903930664062,126.36456406777913,124.77105723325982,125.03522007719623,5843200
2020-09-29,125.31639862060547,126.0492435892574,124.46425391299609,125.7765640442245,6768600
2020-09-30,126.86731719970703,127.59163245076881,125.12893459176426,125.64874342026613,8487700
2020-10-01,125.53797149658203,127.52345733254705,124.80512648747369,127.23373123661277,6457800
2020-10-02,124.61768341064453,126.46683641024522,124.26830085701533,124.59212010210582,5485600
2020-10-05,126.3134536743164,126.44128322994955,124.77107325633207,125.2653189321709,4992800
2020-10-06,124.63468933105469,126.63723474085957,124.30235339099103,126.35602540654459,5118200
2020-10-07,126.01519012451172,126.31343303351763,124.25124396608909,124.8307092509933,5603100
2020-10-08,126.87583923339844,127.6939039656901,126.15151094957045,126.5435032802451,4413500
2020-10-09,128.64830017089844,129.08288933345017,127.3530364474867,127.52346280519144,5054100
2020-10-12,129.38966369628906,130.49745454012432,128.6909117196131,129.1851572654072,7273200
2020-10-13,126.42424011230469,127.92401071902603,125.92147765355568,126.96961242408533,11057600
2020-10-14,126.20262145996094,126.99510970293997,125.59759306798652,126.81616661703268,7706400
2020-10-15,125.42720794677734,126.03222353478895,124.69436282414844,125.6743242427189,5978600
2020-10-16,126.20262145996094,126.76502701836436,125.27377395656123,125.77654915658862,6097000
2020-10-19,122.9815444946289,126.88435625901943,122.81963490125287,126.56906684204367,7250800
2020-10-20,123.17756652832031,124.20013796246243,122.81113740448782,123.27130300160758,5325400
2020-10-21,122.64922332763672,123.85075089553146,122.63218978962034,122.81113295769782,5221300
2020-10-22,123.6291732788086,124.14898214430028,122.57250901049977,122.84520159691425,5279700
2020-10-23,123.76554870605469,125.66582848016981,123.00714015027232,124.31092100456445,4154400
2020-10-26,122.68327331542969,123.36499167494769,121.6436557427714,123.0752525953326,6929500
2020-10-27,121.9844970703125,122.95594141635479,121.78850744859821,122.48727227782433,4890100
2020-10-28,117.90275573730469,120.98751577047328,117.7493629110052,120.51883352719406,8426100
2020-10-29,116.90574645996094,118.19248041892774,115.93430191415541,117.59598166320464,7205400
2020-10-30,116.83758544921875,117.20400150767902,113.88915843232174,116.47115638805947,7364100
2020-11-02,118.18399047851562,118.45667011329984,117.16141909334878,118.4311068038732,7088000
2020-11-03,118.02205657958984,120.11833854038554,117.4085112741227,119.31732033587578,6363000
2020-11-04,118.78900146484375,121.46473610206,118.19250259719047,118.8657043928064,10263500
2020-11-05,119.09576416015625,120.8597103091588,118.66969171868112,119.76896589919839,8016200
2020-11-06,121.21760559082031,122.01862383473448,119.00202376734275,119.64113240841914,5942500
2020-11-09,124.48131561279297,126.96106013467737,123.4928245108964,126.483848118015,12351600
2020-11-10,126.35607147216797,126.75658070014256,124.63473476913047,125.47836307963694,7386500
2020-11-11,125.94705963134766,127.14005767683682,125.14604108536058,127.11449436176945,6382400
2020-11-12,126.37308502197266,126.67132792060636,125.05225789174163,125.78510298961378,4710300
2020-11-13,127.73654174804688,128.17114405872914,126.46685390597227,127.04630631661266,5893500
2020-11-16,128.54608154296875,128.9295442016519,127.65132667090725,128.60572493299892,6266400
2020-11-17,127.26783752441406,128.3585818834206,127.07183484854843,127.82172647137735,7297700
2020-11-18,125.58060455322266,127.61723058415397,125.58060455322266,126.85882205387496,6661000
2020-11-19,125.38459777832031,125.65729038264084,124.06377060687821,125.52094408048058,7987700
2020-11-20,124.71992492675781,126.06631539499715,124.52393524547519,125.30790697330463,6354900
2020-11-23,123.44998931884766,125.28625060167633,122.73779274794444,125.28625060167633,7318300
2020-11-24,123.44998931884766,124.21366777074715,123.22689680351316,123.56154212304098,11034800
2020-11-25,123.28693389892578,123.70739101143516,122.58332648855797,123.6130032144657,7594600
2020-11-27,123.5615234375,124.12785022892056,122.89223289965754,123.99055650499132,3059000
2020-11-30,124.14501953125,124.29947826558993,122.75495638745059,123.75889233497816,15663200
2020-12-01,126.5218505859375,127.96340851933988,125.15752855637925,125.52649071442757,9738200
2020-12-02,127.11396789550781,128.4611385545378,126.736416549205,126.8651343771112,7745500
2020-12-03,127.85188293457031,128.34956297622026,126.7278181392287,127.02813349834382,7310500
2020-12-04,128.94161987304688,128.97593676232214,128.0835536175934,128.52973864343176,6747100
2020-12-07,127.82614135742188,128.6327257970199,127.43142508736537,128.1522107503793,6634700
2020-12-08,130.03993225097656,130.54618815505214,128.32379989027228,128.70992705282057,8339800
2020-12-09,131.3699188232422,131.7131400095001,130.22010035387524,131.13823732134114,8440100
2020-12-10,130.6405792236328,131.2669638848905,130.15147520394382,131.12968324332184,7392900
2020-12-11,131.24122619628906,131.63594241983293,129.76535124520566,130.0227737307298,5977400
2020-12-14,127.91194152832031,131.69600372105378,127.84329465749963,131.49865215060169,8547300
2020-12-15,129.1990509033203,129.3534965548398,128.30665460658693,128.70994682073615,7612600
2020-12-16,128.4267578125,129.49934048925275,128.32379406530782,128.88153181999914,8486100
2020-12-17,131.81614685058594,132.04782842824676,128.67563399953758,128.78717372036792,9920300
2020-12-18,132.5797882080078,133.08605715700193,130.14288362982276,131.84185083934057,17137200
2020-12-21,131.3013153076172,131.63596065724633,128.75285722465182,130.43465992271751,7893400
2020-12-22,131.0438690185547,132.0563808337194,130.30593157461817,130.76928155427555,4699500
2020-12-23,130.37460327148438,131.79899655435392,130.34027328538562,131.1125408559665,4607300
2020-12-24,130.82931518554688,131.3184059639579,130.27157756063048,130.29731849143909,2114900
2020-12-28,131.44717407226562,132.03065285153826,130.68349561524573,131.5587268772069,3855500
2020-12-29,132.26231384277344,132.94018033010911,131.97057449850493,132.23657290610564,5212000
2020-12-30,133.90122985839844,134.184393268649,132.65703651739506,132.77716525873916,5412800
2020-12-31,135.04248046875,135.2827379888373,133.09466627306458,134.31311886580815,5099900
2021-01-04,134.28736877441406,135.04247126784233,132.2537559418561,134.92234251598347,11765900
2021-01-05,135.86618041992188,136.226566603563,133.06031375591976,134.07282544904726,9602300
2021-01-06,137.1446990966797,137.48792028134716,134.476113142786,134.92231115729285,8230100
2021-01-07,137.6081085205078,138.17443550388842,135.87482376733143,136.43256170689878,7747200
2021-01-08,137.3249053955078,138.23446654254477,137.18762475771712,137.72819754669803,8228900
2021-01-11,136.74998474121094,138.42322404425926,136.2351529574684,137.77108545458327,7066200
2021-01-12,135.6859893798828,136.99882939574672,134.9995339177134,136.56120732842612,6903200
2021-01-13,135.4801025390625,135.9692066687205,134.50190737280064,135.77184197093527,6643100
2021-01-14,137.8483123779297,138.96380091561645,136.95592940360999,137.67670177822006,10030800
2021-01-15,137.54800415039062,138.5004580845947,136.52690335417498,137.54800415039062,7630800
2021-01-19,139.67601013183594,139.8991026225803,138.2344652506249,139.00671956655216,9057600
2021-01-20,139.33279418945312,140.8429859927636,138.83511422070222,140.03640166730702,6839900
2021-01-21,138.7750244140625,139.41857397852232,137.34205562169788,138.42322726954202,6818000
2021-01-22,140.33670043945312,141.71818725783453,138.8951427149015,139.3155997789475,8137000
2021-01-25,142.42185974121094,142.51624757048077,140.43115246895783,141.5895342721191,9924400
2021-01-26,146.28311157226562,149.0031796591561,145.34782262397258,145.61382103192287,14205700
2021-01-27,144.05215454101562,146.66066996823008,143.68317927509383,145.11614822505337,14207300
2021-01-28,145.1504669189453,146.6091766934557,143.983496480727,144.32671768894716,8944400
2021-01-29,139.9763641357422,142.43901030485026,137.76255144056069,140.94597018213165,22505900
2021-02-01,139.615966796875,141.84693121498773,139.5215789846399,141.84693121498773,9971400
2021-02-02,138.3631591796875,140.43110163130964,138.30308826778287,140.19084416979044,11443300
2021-02-03,137.7196502685547,138.59488161855936,136.92165484138388,138.09720156044116,8601900
2021-02-04,138.9981231689453,139.08392191750858,137.08462646399695,138.14863307196177,7758100
2021-02-05,141.10897827148438,141.95846848866879,140.60272237626617,141.46078854160575,9495300
2021-02-08,141.5122833251953,142.37034956880655,140.61990019278247,141.60667113571463,6035300
2021-02-09,142.670654296875,142.94522864084297,141.55516574682784,141.75251728402822,5544200
2021-02-10,143.13401794433594,144.1036369212612,142.18156395713126,144.06073099348515,5921300
2021-02-11,142.49046325683594,143.6231168633373,142.095760158607,143.2970475354565,4871300
2021-02-12,142.93666076660156,143.16834229303967,140.7228485295439,141.06606975215192,4413100
2021-02-16,141.64102172851562,143.33998947203727,141.27204638168428,142.93669723141062,5656100
2021-02-17,142.14724731445312,142.5162094892479,141.03175865561744,141.55517955206068,6676700
2021-02-18,142.21588134765625,142.57626754158227,140.9802640581672,141.54659083135797,5189100
2021-02-19,139.84762573242188,142.40467243765812,139.78756790675587,142.09576808166554,8190900
2021-02-22,139.76132202148438,140.33980989859822,138.39712141997882,139.76132202148438,6447100
2021-02-23,138.52664184570312,140.9010388743669,138.49209778381817,139.42458983422094,7042800
2021-02-24,140.38294982910156,141.9371028754059,138.94104519507638,140.2188985110616,10286100
2021-02-25,140.5297393798828,141.34135342857783,139.86491780782177,140.8492126132249,9719700
2021-02-26,136.81703186035156,140.22752558380444,136.39395288566092,139.87352153404458,14417500
2021-03-01,137.5595703125,139.4677140545235,137.36097496356768,139.39863912985504,10551400
2021-03-02,137.30059814453125,138.82020757747802,136.93796452444283,137.95679043211507,7610900
2021-03-03,134.8829803466797,137.19693116342532,134.7448304897916,136.63571548502378,8499600
2021-03-04,132.16322326660156,134.7793752624497,130.7817510397207,134.68439888216793,11033200
2021-03-05,134.77935791015625,135.28877062303923,132.21500914739389,132.94890546899805,8331600
2021-03-08,135.90179443359375,137.5681956518281,134.67574420020557,135.55643299520347,6546700
2021-03-09,136.16082763671875,138.79425152928965,135.46146213198736,135.46146213198736,7461300
2021-03-10,137.4127960205078,138.06035870330888,135.86728554775573,137.12788003380828,6635600
2021-03-11,137.4041748046875,138.69067082094912,137.2142220190731,137.74953631960605,6305600
2021-03-12,137.80133056640625,138.41434913444493,137.44732650616123,137.52503085849935,5474800
2021-03-15,138.50933837890625,138.71656317908636,136.85157950155445,137.93085063327018,5524100
2021-03-16,139.3295440673828,139.59720112760334,138.35389218735563,138.5438449090656,6369100
2021-03-17,138.8115234375,139.640396192523,137.74088185634247,138.86332633785207,6001400
2021-03-18,138.5525360107422,139.43322509665353,138.11219805513588,138.3280523191054,4801800
2021-03-19,138.18125915527344,139.44185384760527,137.6891182866546,138.74248814368983,14891500
2021-03-22,138.5784454345703,138.70795273051723,136.41990267079197,136.68755986554856,7544100
2021-03-23,138.4489288330078,139.18282541854512,137.179704719239,138.3280509733488,7178300
2021-03-24,139.79583740234375,140.28797819844752,137.9912991921354,138.23305487701035,6370100
2021-03-25,139.84762573242188,140.26206212405083,138.69927976161875,140.2534326985965,6269800
2021-03-26,142.40333557128906,142.55012803037124,139.33821627579576,139.95123486501615,7619200
2021-03-29,143.36172485351562,144.21651225928161,141.28090030312205,141.4535810344205,8535100
2021-03-30,142.47242736816406,143.03365629517612,141.79896319550738,142.4810699695425,7236300
2021-03-31,141.90260314941406,142.80055112069195,141.3413741395036,142.42928809810277,8281500
2021-04-01,140.59017944335938,141.46222579449926,140.0980254723787,140.3915972395744,7229700
2021-04-05,141.1082000732422,142.24791656318612,140.44337862880295,141.28952339653137,7387100
2021-04-06,141.0736846923828,142.04934999095826,140.7369526333155,141.66944445258565,5074200
2021-04-07,141.26364135742188,141.84212910691727,141.01325625005984,141.21183845070536,4608000
2021-04-08,140.7110595703125,141.69535435355732,140.60745375355944,141.60037796330138,5039400
2021-04-09,139.2259521484375,140.67648597720057,137.95672846092273,139.97712051156878,8418300
2021-04-12,139.5626678466797,139.9425732835368,138.44022355815437,139.0877860506083,5022800
2021-04-13,137.69773864746094,138.08627366019738,135.15066114763556,135.43559033689505,18424100
2021-04-14,138.07762145996094,138.24167276987433,136.0226851352702,136.27308340030504,7718300
2021-04-15,138.4834747314453,140.21030901361294,138.34532482694388,138.76840396896696,7524600
2021-04-16,140.0807342529297,140.31384728297687,138.63018730361222,139.30365129535807,9049400
